# iteration objective gradient_norm
24404 1.485241101603538425e+02 6.366192332011441124e+01
24405 1.485190077008731464e+02 6.366103932242963737e+01
24406 1.485139053830674811e+02 6.366015602059938772e+01
24407 1.485088032068236430e+02 6.365927341401391004e+01
24408 1.485037011720282294e+02 6.365839150206421948e+01
24409 1.484985992785677809e+02 6.365751028414139512e+01
24410 1.484934975263293211e+02 6.365662975963769554e+01
24411 1.484883959151997317e+02 6.365574992794555698e+01
24412 1.484832944450659511e+02 6.365487078845804092e+01
24413 1.484781931158150599e+02 6.365399234056887678e+01
24414 1.484730919273345933e+02 6.365311458367228425e+01
24415 1.484679908795115182e+02 6.365223751716304434e+01
24416 1.484628899722333415e+02 6.365136114043652782e+01
24417 1.484577892053879395e+02 6.365048545288863835e+01
24418 1.484526885788625918e+02 6.364961045391584094e+01
24419 1.484475880925451463e+02 6.364873614291533244e+01
24420 1.484424877463234225e+02 6.364786251928449445e+01
24421 1.484373875400853251e+02 6.364698958242167492e+01
24422 1.484322874737189579e+02 6.364611733172554864e+01
24423 1.484271875471124247e+02 6.364524576659531618e+01
24424 1.484220877601539996e+02 6.364437488643091712e+01
24425 1.484169881127320423e+02 6.364350469063274574e+01
24426 1.484118886047349406e+02 6.364263517860170083e+01
24427 1.484067892360512531e+02 6.364176634973938462e+01
24428 1.484016900065696234e+02 6.364089820344792514e+01
24429 1.483965909161789227e+02 6.364003073912972752e+01
24430 1.483914919647676527e+02 6.363916395618822719e+01
24431 1.483863931522251676e+02 6.363829785402695904e+01
24432 1.483812944784403101e+02 6.363743243205042432e+01
24433 1.483761959433021502e+02 6.363656768966326638e+01
24434 1.483710975467000992e+02 6.363570362627113752e+01
24435 1.483659992885235113e+02 6.363484024127981087e+01
24436 1.483609011686616270e+02 6.363397753409577007e+01
24437 1.483558031870041134e+02 6.363311550412618089e+01
24438 1.483507053434406657e+02 6.363225415077857150e+01
24439 1.483456076378609225e+02 6.363139347346125163e+01
24440 1.483405100701547781e+02 6.363053347158281525e+01
24441 1.483354126402121551e+02 6.362967414455250292e+01
24442 1.483303153479231469e+02 6.362881549178018048e+01
24443 1.483252181931778182e+02 6.362795751267617561e+01
24444 1.483201211758664613e+02 6.362710020665144839e+01
24445 1.483150242958794252e+02 6.362624357311737100e+01
24446 1.483099275531069168e+02 6.362538761148605460e+01
24447 1.483048309474398820e+02 6.362453232116996560e+01
24448 1.482997344787686131e+02 6.362367770158220992e+01
24449 1.482946381469840560e+02 6.362282375213644059e+01
24450 1.482895419519767302e+02 6.362197047224678670e+01
24451 1.482844458936380079e+02 6.362111786132810209e+01
24452 1.482793499718586361e+02 6.362026591879554616e+01
24453 1.482742541865297028e+02 6.361941464406497460e+01
24454 1.482691585375424665e+02 6.361856403655269787e+01
24455 1.482640630247882996e+02 6.361771409567568725e+01
24456 1.482589676481586594e+02 6.361686482085134742e+01
24457 1.482538724075450034e+02 6.361601621149769414e+01
24458 1.482487773028388460e+02 6.361516826703311267e+01
24459 1.482436823339320426e+02 6.361432098687680536e+01
24460 1.482385875007162781e+02 6.361347437044837960e+01
24461 1.482334928030835783e+02 6.361262841716788330e+01
24462 1.482283982409259124e+02 6.361178312645604649e+01
24463 1.482233038141352210e+02 6.361093849773406106e+01
24464 1.482182095226039849e+02 6.361009453042365180e+01
24465 1.482131153662242298e+02 6.360925122394716880e+01
24466 1.482080213448884081e+02 6.360840857772748791e+01
24467 1.482029274584891425e+02 6.360756659118785450e+01
24468 1.481978337069188285e+02 6.360672526375216052e+01
24469 1.481927400900703162e+02 6.360588459484490897e+01
24470 1.481876466078361432e+02 6.360504458389097948e+01
24471 1.481825532601094153e+02 6.360420523031595508e+01
24472 1.481774600467830680e+02 6.360336653354585934e+01
24473 1.481723669677499515e+02 6.360252849300714928e+01
24474 1.481672740229034275e+02 6.360169110812698534e+01
24475 1.481621812121366304e+02 6.360085437833310351e+01
24476 1.481570885353430640e+02 6.360001830305344583e+01
24477 1.481519959924160901e+02 6.359918288171684964e+01
24478 1.481469035832491556e+02 6.359834811375243646e+01
24479 1.481418113077360204e+02 6.359751399859010945e+01
24480 1.481367191657703302e+02 6.359668053565997781e+01
24481 1.481316271572459868e+02 6.359584772439285416e+01
24482 1.481265352820568921e+02 6.359501556422017643e+01
24483 1.481214435400970331e+02 6.359418405457365253e+01
24484 1.481163519312605388e+02 6.359335319488587146e+01
24485 1.481112604554416805e+02 6.359252298458954300e+01
24486 1.481061691125345590e+02 6.359169342311813722e+01
24487 1.481010779024337580e+02 6.359086450990563577e+01
24488 1.480959868250337195e+02 6.359003624438656743e+01
24489 1.480908958802289987e+02 6.358920862599600810e+01
24490 1.480858050679144071e+02 6.358838165416929655e+01
24491 1.480807143879845285e+02 6.358755532834257451e+01
24492 1.480756238403343161e+02 6.358672964795248816e+01
24493 1.480705334248588088e+02 6.358590461243604608e+01
24494 1.480654431414530166e+02 6.358508022123094605e+01
24495 1.480603529900120066e+02 6.358425647377520562e+01
24496 1.480552629704310164e+02 6.358343336950758129e+01
24497 1.480501730826055393e+02 6.358261090786723457e+01
24498 1.480450833264308415e+02 6.358178908829386700e+01
24499 1.480399937018025867e+02 6.358096791022765615e+01
24500 1.480349042086163536e+02 6.358014737310946174e+01
24501 1.480298148467678061e+02 6.357932747638038506e+01
24502 1.480247256161527503e+02 6.357850821948233033e+01
24503 1.480196365166671342e+02 6.357768960185746465e+01
24504 1.480145475482069344e+02 6.357687162294865146e+01
24505 1.480094587106683548e+02 6.357605428219925159e+01
24506 1.480043700039473720e+02 6.357523757905306638e+01
24507 1.479992814279403035e+02 6.357442151295445143e+01
24508 1.479941929825435807e+02 6.357360608334829521e+01
24509 1.479891046676536632e+02 6.357279128967990545e+01
24510 1.479840164831670961e+02 6.357197713139520800e+01
24511 1.479789284289805096e+02 6.357116360794064747e+01
24512 1.479738405049905623e+02 6.357035071876311605e+01
24513 1.479687527110942256e+02 6.356953846331006019e+01
24514 1.479636650471883002e+02 6.356872684102933135e+01
24515 1.479585775131698995e+02 6.356791585136960521e+01
24516 1.479534901089360233e+02 6.356710549377959296e+01
24517 1.479484028343839555e+02 6.356629576770886558e+01
24518 1.479433156894110084e+02 6.356548667260734220e+01
24519 1.479382286739144092e+02 6.356467820792563828e+01
24520 1.479331417877917829e+02 6.356387037311471744e+01
24521 1.479280550309406692e+02 6.356306316762599096e+01
24522 1.479229684032586079e+02 6.356225659091153801e+01
24523 1.479178819046435081e+02 6.356145064242392095e+01
24524 1.479127955349931653e+02 6.356064532161608582e+01
24525 1.479077092942053753e+02 6.355984062794157552e+01
24526 1.479026231821782744e+02 6.355903656085448006e+01
24527 1.478975371988100278e+02 6.355823311980936552e+01
24528 1.478924513439987436e+02 6.355743030426116746e+01
24529 1.478873656176428142e+02 6.355662811366546094e+01
24530 1.478822800196404899e+02 6.355582654747835392e+01
24531 1.478771945498903051e+02 6.355502560515640198e+01
24532 1.478721092082908797e+02 6.355422528615655153e+01
24533 1.478670239947408334e+02 6.355342558993653768e+01
24534 1.478619389091389280e+02 6.355262651595426604e+01
24535 1.478568539513840108e+02 6.355182806366840254e+01
24536 1.478517691213749004e+02 6.355103023253793992e+01
24537 1.478466844190107849e+02 6.355023302202246782e+01
24538 1.478415998441906538e+02 6.354943643158209454e+01
24539 1.478365153968137520e+02 6.354864046067719840e+01
24540 1.478314310767793245e+02 6.354784510876912407e+01
24541 1.478263468839868722e+02 6.354705037531920908e+01
24542 1.478212628183357253e+02 6.354625625978950154e+01
24543 1.478161788797255838e+02 6.354546276164274587e+01
24544 1.478110950680558915e+02 6.354466988034177888e+01
24545 1.478060113832266325e+02 6.354387761535027579e+01
24546 1.478009278251374496e+02 6.354308596613221027e+01
24547 1.477958443936883270e+02 6.354229493215209601e+01
24548 1.477907610887793055e+02 6.354150451287499379e+01
24549 1.477856779103104259e+02 6.354071470776649022e+01
24550 1.477805948581818427e+02 6.353992551629245611e+01
24551 1.477755119322939663e+02 6.353913693791952966e+01
24552 1.477704291325470081e+02 6.353834897211461907e+01
24553 1.477653464588415488e+02 6.353756161834533600e+01
24554 1.477602639110780274e+02 6.353677487607947683e+01
24555 1.477551814891571667e+02 6.353598874478566927e+01
24556 1.477500991929795475e+02 6.353520322393287501e+01
24557 1.477450170224461203e+02 6.353441831299046783e+01
24558 1.477399349774577217e+02 6.353363401142848943e+01
24559 1.477348530579153305e+02 6.353285031871721600e+01
24560 1.477297712637200675e+02 6.353206723432772662e+01
24561 1.477246895947729968e+02 6.353128475773134909e+01
24562 1.477196080509754950e+02 6.353050288839999382e+01
24563 1.477145266322287114e+02 6.352972162580603310e+01
24564 1.477094453384342501e+02 6.352894096942246449e+01
24565 1.477043641694936014e+02 6.352816091872248450e+01
24566 1.476992831253082556e+02 6.352738147318000728e+01
24567 1.476942022057800443e+02 6.352660263226941595e+01
24568 1.476891214108105714e+02 6.352582439546537785e+01
24569 1.476840407403018673e+02 6.352504676224332059e+01
24570 1.476789601941558203e+02 6.352426973207898442e+01
24571 1.476738797722744323e+02 6.352349330444866382e+01
24572 1.476687994745597337e+02 6.352271747882902275e+01
24573 1.476637193009142379e+02 6.352194225469734334e+01
24574 1.476586392512400323e+02 6.352116763153141932e+01
24575 1.476535593254395735e+02 6.352039360880939256e+01
24576 1.476484795234152614e+02 6.351962018600985260e+01
24577 1.476433998450696095e+02 6.351884736261207820e+01
24578 1.476383202903054723e+02 6.351807513809561812e+01
24579 1.476332408590254488e+02 6.351730351194062507e+01
24580 1.476281615511323935e+02 6.351653248362771365e+01
24581 1.476230823665291609e+02 6.351576205263796737e+01
24582 1.476180033051188047e+02 6.351499221845288901e+01
24583 1.476129243668043785e+02 6.351422298055452842e+01
24584 1.476078455514889356e+02 6.351345433842537602e+01
24585 1.476027668590759561e+02 6.351268629154848355e+01
24586 1.475976882894686355e+02 6.351191883940722249e+01
24587 1.475926098425704254e+02 6.351115198148558250e+01
24588 1.475875315182849192e+02 6.351038571726800797e+01
24589 1.475824533165155401e+02 6.350962004623931279e+01
24590 1.475773752371660805e+02 6.350885496788490769e+01
24591 1.475722972801403046e+02 6.350809048169062976e+01
24592 1.475672194453420900e+02 6.350732658714276369e+01
24593 1.475621417326753146e+02 6.350656328372809867e+01
24594 1.475570641420439983e+02 6.350580057093389286e+01
24595 1.475519866733523600e+02 6.350503844824790178e+01
24596 1.475469093265044194e+02 6.350427691515818651e+01
24597 1.475418321014045659e+02 6.350351597115365365e+01
24598 1.475367549979572459e+02 6.350275561572328087e+01
24599 1.475316780160667349e+02 6.350199584835680611e+01
24600 1.475266011556376213e+02 6.350123666854410232e+01
24601 1.475215244165746924e+02 6.350047807577585246e+01
24602 1.475164477987824512e+02 6.349972006954313741e+01
24603 1.475113713021657702e+02 6.349896264933735068e+01
24604 1.475062949266294936e+02 6.349820581465046132e+01
24605 1.475012186720785792e+02 6.349744956497490733e+01
24606 1.474961425384181268e+02 6.349669389980365253e+01
24607 1.474910665255532081e+02 6.349593881862992362e+01
24608 1.474859906333890081e+02 6.349518432094760811e+01
24609 1.474809148618309393e+02 6.349443040625104828e+01
24610 1.474758392107842440e+02 6.349367707403492744e+01
24611 1.474707636801545334e+02 6.349292432379449025e+01
24612 1.474656882698471918e+02 6.349217215502542189e+01
24613 1.474606129797680296e+02 6.349142056722382677e+01
24614 1.474555378098225731e+02 6.349066955988640615e+01
24615 1.474504627599168316e+02 6.348991913251020236e+01
24616 1.474453878299565872e+02 6.348916928459271247e+01
24617 1.474403130198476788e+02 6.348842001563201620e+01
24618 1.474352383294963715e+02 6.348767132512654143e+01
24619 1.474301637588087317e+02 6.348692321257517790e+01
24620 1.474250893076908824e+02 6.348617567747729851e+01
24621 1.474200149760492593e+02 6.348542871933283749e+01
24622 1.474149407637902129e+02 6.348468233764203461e+01
24623 1.474098666708199801e+02 6.348393653190564834e+01
24624 1.474047926970455649e+02 6.348319130162494872e+01
24625 1.473997188423732609e+02 6.348244664630159662e+01
24626 1.473946451067098167e+02 6.348170256543768630e+01
24627 1.473895714899622078e+02 6.348095905853589471e+01
24628 1.473844979920370406e+02 6.348021612509924694e+01
24629 1.473794246128416034e+02 6.347947376463122282e+01
24630 1.473743513522827016e+02 6.347873197663582800e+01
24631 1.473692782102675096e+02 6.347799076061748025e+01
24632 1.473642051867033445e+02 6.347725011608109469e+01
24633 1.473591322814973239e+02 6.347651004253190621e+01
24634 1.473540594945569353e+02 6.347577053947576076e+01
24635 1.473489868257897797e+02 6.347503160641900166e+01
24636 1.473439142751031170e+02 6.347429324286814989e+01
24637 1.473388418424048041e+02 6.347355544833051511e+01
24638 1.473337695276024419e+02 6.347281822231361303e+01
24639 1.473286973306037453e+02 6.347208156432552073e+01
24640 1.473236252513166846e+02 6.347134547387469894e+01
24641 1.473185532896492020e+02 6.347060995047016974e+01
24642 1.473134814455092396e+02 6.346987499362136731e+01
24643 1.473084097188050805e+02 6.346914060283810244e+01
24644 1.473033381094448089e+02 6.346840677763070460e+01
24645 1.472982666173365658e+02 6.346767351750990827e+01
24646 1.472931952423890891e+02 6.346694082198696663e+01
24647 1.472881239845103210e+02 6.346620869057347392e+01
24648 1.472830528436093402e+02 6.346547712278162834e+01
24649 1.472779818195941459e+02 6.346474611812392652e+01
24650 1.472729109123739875e+02 6.346401567611342642e+01
24651 1.472678401218572048e+02 6.346328579626349864e+01
24652 1.472627694479529055e+02 6.346255647808816036e+01
24653 1.472576988905697704e+02 6.346182772110158510e+01
24654 1.472526284496171058e+02 6.346109952481875638e+01
24655 1.472475581250037067e+02 6.346037188875471458e+01
24656 1.472424879166389928e+02 6.345964481242535271e+01
24657 1.472374178244320433e+02 6.345891829534665618e+01
24658 1.472323478482921644e+02 6.345819233703514328e+01
24659 1.472272779881289182e+02 6.345746693700797891e+01
24660 1.472222082438516111e+02 6.345674209478257666e+01
24661 1.472171386153700041e+02 6.345601780987679774e+01
24662 1.472120691025936594e+02 6.345529408180897235e+01
24663 1.472069997054322243e+02 6.345457091009792094e+01
24664 1.472019304237955168e+02 6.345384829426290452e+01
24665 1.471968612575936106e+02 6.345312623382342565e+01
24666 1.471917922067363236e+02 6.345240472829981826e+01
24667 1.471867232711336158e+02 6.345168377721245179e+01
24668 1.471816544506957598e+02 6.345096338008240622e+01
24669 1.471765857453330000e+02 6.345024353643111681e+01
24670 1.471715171549553816e+02 6.344952424578038830e+01
24671 1.471664486794736035e+02 6.344880550765252991e+01
24672 1.471613803187978533e+02 6.344808732157039088e+01
24673 1.471563120728387730e+02 6.344736968705704072e+01
24674 1.471512439415069480e+02 6.344665260363613868e+01
24675 1.471461759247129635e+02 6.344593607083169218e+01
24676 1.471411080223677175e+02 6.344522008816826286e+01
24677 1.471360402343819658e+02 6.344450465517075344e+01
24678 1.471309725606667484e+02 6.344378977136447872e+01
24679 1.471259050011328213e+02 6.344307543627534329e+01
24680 1.471208375556914802e+02 6.344236164942945067e+01
24681 1.471157702242538221e+02 6.344164841035355806e+01
24682 1.471107030067310006e+02 6.344093571857478508e+01
24683 1.471056359030344538e+02 6.344022357362064923e+01
24684 1.471005689130754206e+02 6.343951197501902328e+01
24685 1.470955020367655948e+02 6.343880092229845502e+01
24686 1.470904352740163574e+02 6.343809041498763435e+01
24687 1.470853686247392886e+02 6.343738045261593328e+01
24688 1.470803020888461958e+02 6.343667103471301516e+01
24689 1.470752356662488296e+02 6.343596216080899808e+01
24690 1.470701693568590542e+02 6.343525383043441224e+01
24691 1.470651031605888193e+02 6.343454604312030654e+01
24692 1.470600370773500742e+02 6.343383879839806383e+01
24693 1.470549711070549677e+02 6.343313209579958567e+01
24694 1.470499052496157049e+02 6.343242593485705072e+01
24695 1.470448395049444912e+02 6.343172031510324871e+01
24696 1.470397738729535604e+02 6.343101523607127490e+01
24697 1.470347083535554589e+02 6.343031069729467220e+01
24698 1.470296429466626478e+02 6.342960669830753062e+01
24699 1.470245776521875882e+02 6.342890323864409652e+01
24700 1.470195124700429972e+02 6.342820031783934809e+01
24701 1.470144474001415063e+02 6.342749793542848380e+01
24702 1.470093824423959745e+02 6.342679609094728477e+01
24703 1.470043175967193463e+02 6.342609478393170974e+01
24704 1.469992528630243953e+02 6.342539401391843512e+01
24705 1.469941882412242080e+02 6.342469378044445705e+01
24706 1.469891237312318992e+02 6.342399408304703456e+01
24707 1.469840593329606691e+02 6.342329492126409463e+01
24708 1.469789950463237744e+02 6.342259629463377024e+01
24709 1.469739308712344723e+02 6.342189820269483391e+01
24710 1.469688668076060196e+02 6.342120064498633525e+01
24711 1.469638028553522417e+02 6.342050362104769334e+01
24712 1.469587390143864525e+02 6.341980713041898809e+01
24713 1.469536752846223635e+02 6.341911117264046993e+01
24714 1.469486116659736865e+02 6.341841574725292219e+01
24715 1.469435481583541332e+02 6.341772085379751900e+01
24716 1.469384847616776142e+02 6.341702649181584661e+01
24717 1.469334214758580970e+02 6.341633266084999576e+01
24718 1.469283583008095491e+02 6.341563936044245509e+01
24719 1.469232952364461084e+02 6.341494659013602586e+01
24720 1.469182322826818563e+02 6.341425434947393569e+01
24721 1.469131694394311012e+02 6.341356263799999482e+01
24722 1.469081067066081232e+02 6.341287145525825508e+01
24723 1.469030440841272593e+02 6.341218080079330122e+01
24724 1.468979815719031023e+02 6.341149067415007323e+01
24725 1.468929191698501313e+02 6.341080107487391615e+01
24726 1.468878568778830527e+02 6.341011200251064395e+01
24727 1.468827946959162887e+02 6.340942345660642587e+01
24728 1.468777326238648584e+02 6.340873543670796408e+01
24729 1.468726706616434967e+02 6.340804794236213127e+01
24730 1.468676088091671659e+02 6.340736097311659591e+01
24731 1.468625470663508565e+02 6.340667452851901942e+01
24732 1.468574854331096446e+02 6.340598860811777371e+01
24733 1.468524239093586345e+02 6.340530321146148651e+01
24734 1.468473624950130159e+02 6.340461833809933978e+01
24735 1.468423011899881772e+02 6.340393398758074284e+01
24736 1.468372399941993933e+02 6.340325015945573028e+01
24737 1.468321789075621666e+02 6.340256685327454278e+01
24738 1.468271179299919140e+02 6.340188406858798942e+01
24739 1.468220570614043368e+02 6.340120180494723456e+01
24740 1.468169963017149939e+02 6.340052006190381917e+01
24741 1.468119356508397573e+02 6.339983883900965367e+01
24742 1.468068751086944133e+02 6.339915813581723114e+01
24743 1.468018146751946915e+02 6.339847795187933599e+01
24744 1.467967543502567196e+02 6.339779828674910078e+01
24745 1.467916941337965397e+02 6.339711913998021942e+01
24746 1.467866340257300237e+02 6.339644051112665579e+01
24747 1.467815740259736685e+02 6.339576239974284277e+01
24748 1.467765141344435165e+02 6.339508480538365376e+01
24749 1.467714543510559224e+02 6.339440772760426768e+01
24750 1.467663946757273834e+02 6.339373116596047453e+01
24751 1.467613351083743680e+02 6.339305512000815668e+01
24752 1.467562756489132312e+02 6.339237958930387151e+01
24753 1.467512162972608394e+02 6.339170457340445353e+01
24754 1.467461570533337749e+02 6.339103007186717065e+01
24755 1.467410979170489043e+02 6.339035608424975976e+01
24756 1.467360388883228666e+02 6.338968261011024197e+01
24757 1.467309799670727841e+02 6.338900964900712864e+01
24758 1.467259211532155234e+02 6.338833720049927933e+01
24759 1.467208624466682352e+02 6.338766526414593017e+01
24760 1.467158038473479564e+02 6.338699383950694966e+01
24761 1.467107453551719516e+02 6.338632292614225605e+01
24762 1.467056869700575703e+02 6.338565252361243552e+01
24763 1.467006286919219917e+02 6.338498263147835843e+01
24764 1.466955705206828213e+02 6.338431324930132149e+01
24765 1.466905124562573519e+02 6.338364437664303352e+01
24766 1.466854544985633879e+02 6.338297601306555862e+01
24767 1.466803966475183927e+02 6.338230815813148666e+01
24768 1.466753389030402559e+02 6.338164081140359940e+01
24769 1.466702812650466399e+02 6.338097397244526832e+01
24770 1.466652237334554627e+02 6.338030764082019886e+01
24771 1.466601663081844720e+02 6.337964181609244463e+01
24772 1.466551089891519837e+02 6.337897649782647136e+01
24773 1.466500517762758307e+02 6.337831168558724926e+01
24774 1.466449946694743289e+02 6.337764737894003275e+01
24775 1.466399376686655387e+02 6.337698357745052391e+01
24776 1.466348807737678897e+02 6.337632028068470902e+01
24777 1.466298239846996410e+02 6.337565748820924227e+01
24778 1.466247673013793360e+02 6.337499519959081340e+01
24779 1.466197107237253761e+02 6.337433341439675161e+01
24780 1.466146542516563613e+02 6.337367213219470585e+01
24781 1.466095978850909773e+02 6.337301135255282247e+01
24782 1.466045416239479664e+02 6.337235107503951070e+01
24783 1.465994854681460708e+02 6.337169129922349953e+01
24784 1.465944294176041751e+02 6.337103202467417162e+01
24785 1.465893734722412205e+02 6.337037325096114415e+01
24786 1.465843176319762335e+02 6.336971497765441086e+01
24787 1.465792618967283829e+02 6.336905720432432787e+01
24788 1.465742062664164962e+02 6.336839993054177711e+01
24789 1.465691507409601400e+02 6.336774315587793893e+01
24790 1.465640953202783408e+02 6.336708687990439870e+01
24791 1.465590400042906936e+02 6.336643110219310415e+01
24792 1.465539847929164523e+02 6.336577582231650041e+01
24793 1.465489296860752972e+02 6.336512103984733102e+01
24794 1.465438746836866244e+02 6.336446675435868769e+01
24795 1.465388197856700856e+02 6.336381296542419506e+01
24796 1.465337649919455316e+02 6.336315967261765536e+01
24797 1.465287103024326711e+02 6.336250687551351035e+01
24798 1.465236557170513549e+02 6.336185457368646468e+01
24799 1.465186012357216327e+02 6.336120276671150009e+01
24800 1.465135468583632417e+02 6.336055145416422363e+01
24801 1.465084925848964872e+02 6.335990063562042707e+01
24802 1.465034384152413054e+02 6.335925031065632140e+01
24803 1.464983843493181723e+02 6.335860047884877133e+01
24804 1.464933303870470240e+02 6.335795113977449233e+01
24805 1.464882765283484503e+02 6.335730229301112360e+01
24806 1.464832227731428702e+02 6.335665393813636115e+01
24807 1.464781691213506463e+02 6.335600607472840551e+01
24808 1.464731155728923113e+02 6.335535870236584088e+01
24809 1.464680621276887109e+02 6.335471182062762807e+01
24810 1.464630087856603211e+02 6.335406542909306182e+01
24811 1.464579555467280159e+02 6.335341952734192006e+01
24812 1.464529024108125270e+02 6.335277411495418676e+01
24813 1.464478493778348991e+02 6.335212919151044986e+01
24814 1.464427964477159492e+02 6.335148475659153888e+01
24815 1.464377436203769491e+02 6.335084080977873100e+01
24816 1.464326908957387161e+02 6.335019735065363022e+01
24817 1.464276382737225504e+02 6.334955437879825979e+01
24818 1.464225857542498659e+02 6.334891189379499821e+01
24819 1.464175333372417640e+02 6.334826989522653662e+01
24820 1.464124810226196871e+02 6.334762838267620566e+01
24821 1.464074288103051629e+02 6.334698735572740702e+01
24822 1.464023767002195768e+02 6.334634681396407530e+01
24823 1.463973246922847693e+02 6.334570675697052167e+01
24824 1.463922727864221258e+02 6.334506718433139838e+01
24825 1.463872209825534583e+02 6.334442809563172005e+01
24826 1.463821692806006070e+02 6.334378949045697738e+01
24827 1.463771176804855259e+02 6.334315136839287419e+01
24828 1.463720661821299984e+02 6.334251372902572541e+01
24829 1.463670147854560639e+02 6.334187657194195964e+01
24830 1.463619634903858753e+02 6.334123989672856680e+01
24831 1.463569122968414717e+02 6.334060370297288500e+01
24832 1.463518612047450631e+02 6.333996799026255076e+01
24833 1.463468102140190297e+02 6.333933275818564823e+01
24834 1.463417593245856096e+02 6.333869800633053160e+01
24835 1.463367085363672686e+02 6.333806373428615899e+01
24836 1.463316578492865290e+02 6.333742994164160223e+01
24837 1.463266072632657711e+02 6.333679662798643761e+01
24838 1.463215567782278015e+02 6.333616379291057541e+01
24839 1.463165063940952280e+02 6.333553143600438062e+01
24840 1.463114561107907434e+02 6.333489955685846695e+01
24841 1.463064059282372966e+02 6.333426815506393837e+01
24842 1.463013558463576373e+02 6.333363723021218306e+01
24843 1.462963058650748849e+02 6.333300678189498001e+01
24844 1.462912559843118174e+02 6.333237680970455585e+01
24845 1.462862062039917248e+02 6.333174731323338591e+01
24846 1.462811565240377263e+02 6.333111829207437182e+01
24847 1.462761069443730264e+02 6.333048974582079893e+01
24848 1.462710574649208581e+02 6.332986167406639311e+01
24849 1.462660080856047102e+02 6.332923407640502234e+01
24850 1.462609588063478157e+02 6.332860695243120119e+01
24851 1.462559096270738337e+02 6.332798030173965032e+01
24852 1.462508605477061678e+02 6.332735412392548113e+01
24853 1.462458115681686763e+02 6.332672841858418877e+01
24854 1.462407626883848195e+02 6.332610318531158100e+01
24855 1.462357139082785409e+02 6.332547842370394875e+01
24856 1.462306652277734429e+02 6.332485413335785296e+01
24857 1.462256166467935543e+02 6.332423031387026668e+01
24858 1.462205681652629039e+02 6.332360696483856088e+01
24859 1.462155197831053499e+02 6.332298408586039073e+01
24860 1.462104715002450916e+02 6.332236167653379511e+01
24861 1.462054233166061863e+02 6.332173973645716103e+01
24862 1.462003752321130321e+02 6.332111826522940845e+01
24863 1.461953272466897147e+02 6.332049726244952836e+01
24864 1.461902793602607176e+02 6.331987672771722941e+01
24865 1.461852315727505527e+02 6.331925666063223446e+01
24866 1.461801838840835046e+02 6.331863706079487031e+01
24867 1.461751362941841990e+02 6.331801792780569826e+01
24868 1.461700888029771761e+02 6.331739926126574147e+01
24869 1.461650414103872606e+02 6.331678106077632862e+01
24870 1.461599941163391350e+02 6.331616332593910101e+01
24871 1.461549469207577090e+02 6.331554605635619737e+01
24872 1.461498998235676083e+02 6.331492925163001217e+01
24873 1.461448528246941123e+02 6.331431291136326678e+01
24874 1.461398059240621023e+02 6.331369703515918701e+01
24875 1.461347591215965167e+02 6.331308162262126160e+01
24876 1.461297124172225779e+02 6.331246667335331324e+01
24877 1.461246658108656220e+02 6.331185218695956252e+01
24878 1.461196193024507579e+02 6.331123816304468477e+01
24879 1.461145728919034354e+02 6.331062460121359692e+01
24880 1.461095265791489339e+02 6.331001150107153563e+01
24881 1.461044803641129306e+02 6.330939886222421364e+01
24882 1.460994342467207332e+02 6.330878668427756395e+01
24883 1.460943882268979905e+02 6.330817496683810930e+01
24884 1.460893423045704935e+02 6.330756370951246481e+01
24885 1.460842964796639478e+02 6.330695291190783536e+01
24886 1.460792507521039738e+02 6.330634257363153239e+01
24887 1.460742051218165898e+02 6.330573269429142869e+01
24888 1.460691595887277288e+02 6.330512327349573098e+01
24889 1.460641141527632101e+02 6.330451431085288760e+01
24890 1.460590688138493647e+02 6.330390580597183714e+01
24891 1.460540235719119551e+02 6.330329775846174556e+01
24892 1.460489784268774258e+02 6.330269016793222647e+01
24893 1.460439333786719658e+02 6.330208303399319902e+01
24894 1.460388884272218206e+02 6.330147635625493052e+01
24895 1.460338435724534349e+02 6.330087013432815723e+01
24896 1.460287988142932534e+02 6.330026436782382859e+01
24897 1.460237541526676353e+02 6.329965905635328483e+01
24898 1.460187095875032810e+02 6.329905419952820722e+01
24899 1.460136651187267773e+02 6.329844979696071050e+01
24900 1.460086207462648815e+02 6.329784584826317229e+01
24901 1.460035764700442371e+02 6.329724235304836100e+01
24902 1.459985322899918572e+02 6.329663931092936480e+01
24903 1.459934882060343000e+02 6.329603672151970528e+01
24904 1.459884442180988344e+02 6.329543458443317405e+01
24905 1.459834003261123598e+02 6.329483289928391798e+01
24906 1.459783565300018893e+02 6.329423166568643921e+01
24907 1.459733128296946632e+02 6.329363088325567333e+01
24908 1.459682692251177230e+02 6.329303055160669089e+01
24909 1.459632257161985081e+02 6.329243067035527304e+01
24910 1.459581823028642020e+02 6.329183123911711562e+01
24911 1.459531389850424148e+02 6.329123225750863924e+01
24912 1.459480957626603868e+02 6.329063372514637820e+01
24913 1.459430526356457278e+02 6.329003564164730022e+01
24914 1.459380096039260764e+02 6.328943800662872832e+01
24915 1.459329666674288717e+02 6.328884081970825548e+01
24916 1.459279238260819795e+02 6.328824408050393657e+01
24917 1.459228810798131519e+02 6.328764778863415330e+01
24918 1.459178384285501977e+02 6.328705194371750764e+01
24919 1.459127958722210678e+02 6.328645654537306342e+01
24920 1.459077534107536849e+02 6.328586159322023263e+01
24921 1.459027110440760566e+02 6.328526708687875413e+01
